dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,dirección,LATITUD,LONGITUD
07,61.0,0.0,00,BOYACA,CUITIVA,PUESTO CABECERA MUNICIPAL,666,670,1336,1,,Carrera 3 N. 3-32,5.580278,-72.965840
07,61.0,99.0,50,BOYACA,CUITIVA,LLANO DE ALARCON,280,300,580,1,,I.E STO DOMINGO SAVIO LLANO DE ALARCON,5.601293971039991,-72.91244611604358
07,64.0,0.0,00,BOYACA,CHINAVITA,PUESTO CABECERA MUNICIPAL,1436,1508,2944,1,,CLL 2 N 2 38 POLI. COLEGIO NUESTRA SRA DE NAZARETH,5.16793999999999,-73.3702999999999
07,64.0,99.0,19,BOYACA,CHINAVITA,MONTEJO,71,90,161,1,,VDA.MONTEJO COL. J. DE JESUS A,5.23227329492265,-73.3554567376757
07,67.0,1.0,01,BOYACA,CHIQUINQUIRA,U.PEDAG. Y TECNOLOGICA DE COL,1058,4611,5669,2,,CL 14 #2-37,5.611033700000000,-73.8154061000000
07,67.0,1.0,02,BOYACA,CHIQUINQUIRA,I.T.I.JULIO FLOREZ SECCION BT,2375,2584,4959,2,,CL 6 #9-58,5.611264952,-73.8185213900000
07,67.0,1.0,03,BOYACA,CHIQUINQUIRA,COL.LICEO NAL. JOSE JOAQUIN C,3079,2276,5355,2,,CL 9 #6.13,5.610560000000000,-73.8194210000000
07,67.0,1.0,04,BOYACA,CHIQUINQUIRA,VILLA DEL ROSARIO,3122,2790,5912,2,,CRA 9 No 4-65 SUR,5.604701172000000,-73.8303601700000
07,67.0,2.0,01,BOYACA,CHIQUINQUIRA,CENTRO VIDA,3307,211,3518,1,,CALLE 17 No 5 -49,5.614224039999999,-73.8133789899999
07,67.0,2.0,02,BOYACA,CHIQUINQUIRA,UNIVERSIDAD SANTO TOMAS,3328,3216,6544,2,,CRA 12 No 17-31,5.622276000000000,-73.8110530000000
07,67.0,2.0,03,BOYACA,CHIQUINQUIRA,LA POLA,2860,2512,5372,2,,CLL 22 #7-38,5.618712000000000,-73.812044
07,67.0,2.0,04,BOYACA,CHIQUINQUIRA,C.PIO ALBERTO SECCION SECUNDA,2311,1744,4055,2,,KR 7 #30-39,5.624601300000000,-73.809458217
07,67.0,2.0,05,BOYACA,CHIQUINQUIRA,COLISEO DE FERIAS Y EXPOSICIONES,1965,682,2647,1,,CALLE 17 No 2 - 58,5.615057499999999,-73.8164256999999
07,67.0,98.0,01,BOYACA,CHIQUINQUIRA,CARCEL,10,39,49,1,,KM 2 VIA BOGOTA,5.593079099999998,-73.8360773999998
07,67.0,99.0,20,BOYACA,CHIQUINQUIRA,SASA MOYAVITA,238,290,528,1,,VDA. SASA-I.E. LOS COMUNEROS,5.604816099999999,-73.7250781999998
07,67.0,99.0,25,BOYACA,CHIQUINQUIRA,VARELA,108,104,212,1,,VDA. VARELA-ESC.,5.683099699999998,-73.8747953999998
07,68.0,0.0,00,BOYACA,CHIQUIZA,PUESTO CABECERA MUNICIPAL,1889,2119,4008,2,,CL4 #4- 27 I.E. S.PEDRO DE IGUAQUE,5.6400188,-73.4505646
07,68.0,99.0,50,BOYACA,CHIQUIZA,CHIQUIZA,314,446,760,1,,ED.MPAL.SALON DEL CONCEJO,5.605474000000000,-73.4871811999998
07,70.0,0.0,00,BOYACA,CHISCAS,PUESTO CABECERA MUNICIPAL,1100,1206,2306,1,,CL 3 #2-03-COLISEO M/PAL,6.551197300000000,-72.4986451999998
07,70.0,99.0,01,BOYACA,CHISCAS,PUEBLO DE LAS MERCEDES,300,308,608,1,,I. E. LAS MERCEDES,6.574226300000000,-72.4738107000000
07,70.0,99.0,20,BOYACA,CHISCAS,LAS CAÑAS,125,146,271,1,,I. E. LAS CAÑAS,6.598805200000000,-72.4991986999998
07,70.0,99.0,23,BOYACA,CHISCAS,LLANO DE TABACO,75,103,178,1,,I. E. JAIME RUIZ CARRILLO,6.552751200000000,-72.5046954000000
07,73.0,0.0,00,BOYACA,CHITA,PUESTO CABECERA MUNICIPAL,2301,2595,4896,2,,KR 3 #5-17 PLAZA DE MERCADO,6.187573300000000,-72.4748560999998
07,73.0,99.0,01,BOYACA,CHITA,CHIPAVIEJO,20,21,41,1,,ESCUELA RURAL CHIPAVIEJO,5.971766299999998,-72.4805456999998
07,73.0,99.0,02,BOYACA,CHITA,CANOAS,210,241,451,1,,ESCUELA RURAL EL TUNAL,6.168962600000000,-72.5225774999998
07,73.0,99.0,05,BOYACA,CHITA,EL MORAL,392,361,753,1,,INSTITUCION EDUCATIVA EL MORAL,6.1147222,-72.5188888888888
07,73.0,99.0,07,BOYACA,CHITA,MINAS,73,91,164,1,,ESCUELA RURAL LA FLORESTA,6.187252100000000,-72.4755983999998
07,73.0,99.0,08,BOYACA,CHITA,LA PLAYA,53,69,122,1,,ESCUELA RURAL LA PLAYA,6.187283899999998,-72.5142759000000
07,73.0,99.0,09,BOYACA,CHITA,MONSERRATE,40,65,105,1,,ESCUELA RURAL PALO NEGRO,5.969304400000000,-72.4518460999998
07,76.0,0.0,00,BOYACA,CHITARAQUE,PUESTO CABECERA MUNICIPAL,2501,2964,5465,2,,CRA 4 # 1-78 SAN PEDRO CLAVER SD MIXTA,6.027793,-73.447317
07,76.0,99.0,12,BOYACA,CHITARAQUE,GUAMOS Y LADERAS,96,134,230,1,,ESCUELA GUAMOS Y LADERAS,5.98972,-73.38703
07,76.0,99.0,23,BOYACA,CHITARAQUE,SANTO DOMINGO,57,74,131,1,,ESCUELA SANTO DOMINGO,5.966823,-73.456761
07,77.0,0.0,00,BOYACA,CHIVATA,PUESTO CABECERA MUNICIPAL,1585,1668,3253,1,,CALLE 6 No. 2-40,5.559189195220166,-73.2809353690337
07,78.0,0.0,00,BOYACA,CHIVOR,PUESTO CABECERA MUNICIPAL,761,1071,1832,1,,CALLE 4 No. 5-44,4.887702,-73.3698
07,78.0,99.0,10,BOYACA,CHIVOR,SINAI,31,26,57,1,,ESC.SINAÍ-VDA. SINAÍ,4.857095,-73.361450
07,79.0,1.0,01,BOYACA,DUITAMA,COLEGIO SALESIANO,545,5326,5871,2,01COMUNA 1,CL 17 #9-69 BR SALESIANO,5.833079999999998,-73.0348000000000
07,79.0,1.0,02,BOYACA,DUITAMA,ANTIGUO TERMINAL DE TRANSPORTE,4823,1325,6148,2,01COMUNA 1,CRA 18 ENTRE CLL 17 Y 18,5.828630000000000,-73.0348000000000
07,79.0,1.0,03,BOYACA,DUITAMA,COL SANTO T DE AQUINO SD PRIA 1,2497,2319,4816,2,01COMUNA 1,KR 14 #12-07,5.827528,-73.0368500000000
07,79.0,1.0,04,BOYACA,DUITAMA,COL JESUS EUCARISTIA,1713,2298,4011,2,01COMUNA 1,CALLE 20 No. 10-34,5.8163,-73.0373999999999
07,79.0,1.0,05,BOYACA,DUITAMA,COL SANTO T DE AQUINO SD PRIA 2,2150,1305,3455,1,01COMUNA 1,DIAGONAL 16 No. 20-41,5.830376661999999,-73.0306139199999
07,79.0,1.0,06,BOYACA,DUITAMA,COL LA NUEVA FAMILIA,2806,2378,5184,2,02COMUNA 2,CARRERA 35 No. 01-290,5.807422633457428,-73.0358388539672
07,79.0,2.0,01,BOYACA,DUITAMA,COLEGIO BOYACA,5296,6959,12255,4,03COMUNA 3,CALLE 3A No. 8-44,5.825799816341938,-73.0464688171037
07,79.0,2.0,02,BOYACA,DUITAMA,COL GUILLERMO LEON VALENCIA,7968,4937,12905,4,04COMUNA 4,CL 15 A #7-48 BR SANTANDER,5.834215747067492,-73.0371712727675
07,79.0,2.0,03,BOYACA,DUITAMA,U.P.T.C.,4974,4305,9279,3,05COMUNA 5,CL 23 #21-55 BR SAN JUAN BOSCO,5.826839155936592,-73.0251817984709
07,79.0,2.0,04,BOYACA,DUITAMA,COL.FRANCISCO DE PAULA SANTAN,4452,1183,5635,2,05COMUNA 5,CL 22 #37 A- 61 BR CAMILO TORR,5.826797780480103,-73.0251024050841
07,79.0,2.0,05,BOYACA,DUITAMA,COLEGIO SIMON BOLIVAR,3269,2924,6193,2,06COMUNA 6,TV 37 #20A-00 BR SIMÓN BOLÍVAR,5.812228395477459,-73.0206971449980
07,79.0,2.0,06,BOYACA,DUITAMA,PARQUE LA ESPERANZA,1946,1611,3557,1,07COMUNA 7,CL 13-KR37 PARQUE LA ESPERANZA,5.810066971050889,-73.0280195756087
07,79.0,2.0,07,BOYACA,DUITAMA,COLEGIO JAIRO ANIBAL NIÑO,1040,932,1972,1,08COMUNA 8,CL 19-KR 46 BR JUAN GRANDE,5.805666147120419,-73.0175074304548
07,79.0,90.0,01,BOYACA,DUITAMA,COLEGIO SEMINARIO,3702,3413,7115,2,,TV14 #9-65 BR PROGRESO-SEMINAR,5.831600791621584,-73.0381583256851
07,79.0,98.0,01,BOYACA,DUITAMA,CARCEL,10,70,80,1,,CL 7 #15-08,5.824300198445874,-73.0402826352248
07,79.0,99.0,05,BOYACA,DUITAMA,SIRATA,387,372,759,1,09CORREGIMIENTO 1,ESC.VDA. SIRATÁ,5.845966886030026,-73.0397555120424
07,79.0,99.0,07,BOYACA,DUITAMA,SAN ANTONIO NORTE,1506,1316,2822,1,10CORREGIMIENTO 2,ESC.VDA. SAN ANTONIO NORTE,5.840827794281019,-73.0210941119323
07,79.0,99.0,10,BOYACA,DUITAMA,SURBA Y BONZA,1327,1316,2643,1,11CORREGIMIENTO 3,VDA. LA TRINIDAD-SALON COMUNAL,5.826360441560302,-73.0778554898966
07,79.0,99.0,20,BOYACA,DUITAMA,QUEBRADA DE BECERRA,350,322,672,1,11CORREGIMIENTO 3,ESC.VDA. QUEBRADA DE BECERRAS,5.834012955040477,-73.0599110407957
07,79.0,99.0,40,BOYACA,DUITAMA,EL CARMEN,73,95,168,1,12CORREGIMIENTO 4,INSP DE POLICÍA EL CARMEN,5.935695007074582,-73.1070210939890
07,79.0,99.0,50,BOYACA,DUITAMA,AVENDAÑOS,54,72,126,1,12CORREGIMIENTO 4,INSP DE POLICÍA AVENDAÑOS,5.957225741110528,-73.1670410933191
07,79.0,99.0,70,BOYACA,DUITAMA,SALON COMUNAL TOCOGUA,667,765,1432,1,13CORREGIMIENTO 5,VEREDA TOCOGUA SECTOR SALON COMUNAL,5.811454553117918,-73.0124949498305
07,82.0,0.0,00,BOYACA,EL COCUY,PUESTO CABECERA MUNICIPAL,1413,1553,2966,1,,PLAZA DE MERCADO (BODEGA DE LA PAPA),6.405966044000000,-72.4441594200000
07,82.0,99.0,09,BOYACA,EL COCUY,EL CARRIZAL (PATIECITOS),73,79,152,1,,SALON COMUNAL,6.357913500999998,-72.4606120899998
07,82.0,99.0,12,BOYACA,EL COCUY,EL PACHACUAL,109,112,221,1,,ESC EL PALCHACUAL,6.35857,-72.42044
07,82.0,99.0,17,BOYACA,EL COCUY,LA PLAYA,84,101,185,1,,ESC LA PLAYA,6.39026,-72.40617
07,85.0,0.0,00,BOYACA,EL ESPINO,PUESTO CABECERA MUNICIPAL,941,951,1892,1,,IE TECNICA HECTOR JULIO RANGEL,6.482910262155192,-72.4976966111036
07,85.0,99.0,60,BOYACA,EL ESPINO,SANTA ANA,198,210,408,1,,ESC.VDA. SANTA ANA,6.53323,-72.482761
07,88.0,0.0,00,BOYACA,FIRAVITOBA,PUESTO CABECERA MUNICIPAL,2679,3103,5782,2,,CRA 2A NRO 5-180 I.E. FIRAVITOBA,5.667256737999999,-72.9919037899998
07,88.0,99.0,07,BOYACA,FIRAVITOBA,BARATOA,129,155,284,1,,Vereda Baratoa- Escuela Baratoa,5.647669999999998,-73.0426999999998
07,88.0,99.0,13,BOYACA,FIRAVITOBA,DIRAVITA ALTO,43,37,80,1,,Vereda Diravita Alto-Escuela los Laureles,5.711579999999998,-73.0136999999999
07,91.0,0.0,00,BOYACA,FLORESTA,PUESTO CABECERA MUNICIPAL,1566,1390,2956,1,,calle 3 # 3 17 I. E. Héctor Julio Rangel Quintero,5.8594444444444,-72.918611111111
07,91.0,99.0,01,BOYACA,FLORESTA,TOBASIA,262,268,530,1,,ESC RUR TOBASIA KM 1 VIA TOBASÍA - FLORESTA,5.855922823578781,-72.9383105898364
07,94.0,0.0,00,BOYACA,GACHANTIVA,PUESTO CABECERA MUNICIPAL,1384,1674,3058,1,,CRA 5 CLL 6 ESQ.POLIDEPORTIVO IE JUAN JOSE NEIRA,5.752679005274727,-73.55002361519075
07,97.0,0.0,00,BOYACA,GAMEZA,PUESTO CABECERA MUNICIPAL,1867,1908,3775,1,,CRA 5A No 3 - 75,5.802468300000000,-72.8083675999998
07,97.0,99.0,23,BOYACA,GAMEZA,SAZA,193,184,377,1,,IE SAZA-VDA SAZA,5.778627,-72.76092180750702
07,100.0,0.0,00,BOYACA,GARAGOA,PUESTO CABECERA MUNICIPAL,6510,5842,12352,4,,Cra 9A N. 14 65 I T SAN LUIS,5.08673984917073,-73.36177757216797
07,100.0,99.0,09,BOYACA,GARAGOA,BANCOS DE PARAMO,35,31,66,1,,C.E.VEREDA BANCOS DE PARAMO,5.05070079797538,-73.32831776951092
07,100.0,99.0,16,BOYACA,GARAGOA,GUAYABAL,58,49,107,1,,C.E. VEREDA GUAYABAL,5.02112,-73.36522
07,100.0,99.0,70,BOYACA,GARAGOA,LA VALVANERA,34,45,79,1,,C.E. VEREDA VALVANERA,5.0954636950809515,-73.27183384208985
07,103.0,0.0,00,BOYACA,GUACAMAYAS,PUESTO CABECERA MUNICIPAL,830,793,1623,1,,CL4 #2-50 BR ALCALÁ I.E SAN DI,6.460192639999998,-72.4989927999998
07,106.0,0.0,00,BOYACA,GUATEQUE,PUESTO CABECERA MUNICIPAL,4680,4643,9323,3,,CRA 5 No. 1 - 117,4.99831,-73.47352
07,106.0,98.0,01,BOYACA,GUATEQUE,CARCEL,5,36,41,1,,CL 9 #6-35 CÁRCEL DEL CIRCUITO,5.005998,-73.473387
07,109.0,0.0,00,BOYACA,GUAYATA,PUESTO CABECERA MUNICIPAL,1890,2063,3953,2,,COLISEO DE MERCADO FRENTE AL HOSPITAL,4.9665916732601865,-73.48995488562218
07,112.0,0.0,00,BOYACA,GUICAN,PUESTO CABECERA MUNICIPAL,1295,1350,2645,1,,CRA 5 No 5-21,6.46302,-72.413229
07,112.0,99.0,01,BOYACA,GUICAN,BOCOTA,52,113,165,1,,CASA INSPECCIÓN,6.757889,-72.11833
07,112.0,99.0,03,BOYACA,GUICAN,BACHIRA,100,100,200,1,,CASA INSPECCIÓN,6.697249,-72.182397
07,112.0,99.0,06,BOYACA,GUICAN,LA CUEVA,85,95,180,1,,SALON COMUNAL SECTOR LA CAPILLA,6.416742099999998,-72.3674797000000
07,112.0,99.0,20,BOYACA,GUICAN,TUNEBIA ARRIBA,2,6,8,1,,CASA INSPECCION SECTOR LA LAGUNA,6.546785,-72.331500
07,118.0,0.0,00,BOYACA,IZA,PUESTO CABECERA MUNICIPAL,1169,1147,2316,1,,CALLE 1B n. 5-60,5.613109999999998,-72.9762999999998
07,121.0,0.0,00,BOYACA,JENESANO,PUESTO CABECERA MUNICIPAL,3101,3258,6359,2,,IE TEC CIAL DE JENESANO CR 4 NO 12-30,5.390526999999998,-73.3621749999998
07,124.0,0.0,00,BOYACA,JERICO,PUESTO CABECERA MUNICIPAL,1217,1423,2640,1,,KR3 CL2-81 COL.TEC. LOPEZ QUEV,6.146035300000000,-72.5728431
07,124.0,99.0,01,BOYACA,JERICO,CHEVA,204,251,455,1,,ESC.RURAL DE CHEVA,6.154500900000000,-72.5486106999998
07,124.0,99.0,05,BOYACA,JERICO,PUEBLOVIEJO,196,193,389,1,,ESC.RURAL DE PUEBLO VIEJO,6.1005696,-72.5376497999998
07,127.0,0.0,00,BOYACA,LABRANZAGRANDE,PUESTO CABECERA MUNICIPAL,1389,1592,2981,1,,CLL 9 No 7-9 COL VALENTIN GARCIA,5.5627955,-72.5820049000000
07,127.0,99.0,25,BOYACA,LABRANZAGRANDE,LA AGUADA,103,123,226,1,,INSPECCION LA AGUADA VDA. HATOVIEJO,5.5802,-72.6391694444444
07,130.0,0.0,00,BOYACA,LA CAPILLA,PUESTO CABECERA MUNICIPAL,1179,1327,2506,1,,KRA  2 CLL 3 COLISEO CUBIERTO MPAL,5.095360000000000,-73.4431000000000
07,136.0,0.0,00,BOYACA,LA UVITA,PUESTO CABECERA MUNICIPAL,938,1006,1944,1,,PLAZA DE MERCADO,6.316924700000000,-72.5640398999998
07,136.0,99.0,13,BOYACA,LA UVITA,CUSAGUI,252,273,525,1,,COLEGIO TECNICO AGROINDUSTRIAL DE CUSAGUI,6.2452927954911805,-72.54661203862305
07,136.0,99.0,19,BOYACA,LA UVITA,EL CARMEN,36,36,72,1,,ESCUELA RURAL EL CARMEN,6.296804299999998,-72.5406131000000
07,137.0,0.0,00,BOYACA,LA VICTORIA,PUESTO CABECERA MUNICIPAL,646,756,1402,1,,IE ALFONSO LOPEZ PUMAREJO SD SECUNDARIA,5.52337704,-74.23505794
07,137.0,99.0,15,BOYACA,LA VICTORIA,CHAPON O GUADUALITO,60,76,136,1,,I.E. ALFONSO L. P. SEDE CHAPON,5.5244167,-74.2561305
07,137.0,99.0,60,BOYACA,LA VICTORIA,SANTA HELENA,27,38,65,1,,I.E.ALFONSO L.P. SEDE STA HELE,5.4790306,-74.21015
07,139.0,0.0,00,BOYACA,VILLA DE LEIVA,COLISEO MUNICIPAL,6945,6409,13354,4,,CRA 10 # 5-41,5.630551988335164,-73.529153865738
07,139.0,99.0,09,BOYACA,VILLA DE LEIVA,CARDONAL,115,141,256,1,,ESCUELA CARDONAL,5.636520800000000,-73.5358133000000
07,142.0,0.0,00,BOYACA,MACANAL,PUESTO CABECERA MUNICIPAL,1388,1523,2911,1,,POLIDEPORTIVO,4.972496500000000,-73.3225072999998
07,142.0,99.0,08,BOYACA,MACANAL,SAN PEDRO DE MUCEÑO,195,217,412,1,,ESCUELA SN PEDRO DE MUCEÑO,5.008421762000000,-73.2424560200000
07,142.0,99.0,12,BOYACA,MACANAL,NARANJOS,170,184,354,1,,INSTALACIONES INSPECCION,4.957156600000000,-73.3496832999998
07,148.0,0.0,00,BOYACA,MARIPI,PUESTO CABECERA MUNICIPAL,1665,2185,3850,1,,TRASVERSAL 3 No 5 - 75,5.550872,-74.002774
07,148.0,99.0,01,BOYACA,MARIPI,ZULIA,395,576,971,1,,INSTITUCION EDUCATIVA TECNICA DE ZULIA,5.611364325656555,-74.04602501125336
07,148.0,99.0,30,BOYACA,MARIPI,GUAZO,31,79,110,1,,I.E.LA CABAÑA SEDE GUAZO,5.545247479999998,-74.0586882599998
07,148.0,99.0,50,BOYACA,MARIPI,NARAPAY,112,180,292,1,,IE. JORGE ELICER GAITAN SEDE NARAPAY,5.514366510000000,-74.0389493600000
07,148.0,99.0,62,BOYACA,MARIPI,SABANETA,92,149,241,1,,IE. JORGE ELIECER GAITAN SEDE SABANETA,5.550052000523965,-73.92005439855971
07,148.0,99.0,65,BOYACA,MARIPI,SANTA ROSA,283,410,693,1,,I.E. LA CABAÑA SANTA ROSA,5.5870218644633605,-74.05358081712701
07,151.0,0.0,00,BOYACA,MIRAFLORES,PUESTO CABECERA MUNICIPAL,3795,3875,7670,2,,IE SERGIO CAMARGO AV. ROMERO HERNANDEZ,5.195829599999998,-73.1508386999998
07,151.0,99.0,27,BOYACA,MIRAFLORES,TUNJITA,70,84,154,1,,ESC.RURAL MIXTA DE TUNJITA SAL,5.0960071,-73.2268195
07,154.0,0.0,00,BOYACA,MONGUA,PUESTO CABECERA MUNICIPAL,1900,1744,3644,1,,I.E.TEC. LISANDRO CELY,5.754727899999998,-72.8025752000000
07,154.0,99.0,01,BOYACA,MONGUA,SIRGUAZA,79,117,196,1,,ESCUELA SALINA DE GAMEZA,5.71431,-72.64149
07,154.0,99.0,16,BOYACA,MONGUA,TUNJUELO,197,160,357,1,,IE TUNJUELO,5.756911319000000,-72.7609065399999
07,157.0,0.0,00,BOYACA,MONGUI,PUESTO CABECERA MUNICIPAL,2085,1915,4000,2,,CR 6 No 6 - 105,5.724041039499041,-72.85195225260054
07,160.0,0.0,00,BOYACA,MONIQUIRA,PUESTO CABECERA MUNICIPAL,9495,9413,18908,5,,CTRO.DE ACOPIO-PLAZA DE MERCAD,5.873024899999999,-73.5741711999998
07,160.0,98.0,01,BOYACA,MONIQUIRA,CARCEL,11,33,44,1,,KM 1 VÍA BARBOSA,5.890162300000000,-73.5808468000000
07,160.0,99.0,40,BOYACA,MONIQUIRA,MACIEGAL,178,156,334,1,,I.E. SERAFÍN LUENGAS,5.906706200000000,-73.6215974999998
07,160.0,99.0,60,BOYACA,MONIQUIRA,PAJONALES,156,177,333,1,,I.E.JORDAN,5.876029400000000,-73.5910997999998
07,160.0,99.0,63,BOYACA,MONIQUIRA,PANTANILLO,81,86,167,1,,I.E.MARCO FIDEL SUAREZ,5.793556999999999,-73.6065669999998
07,161.0,0.0,00,BOYACA,MOTAVITA,PUESTO CABECERA MUNICIPAL,2245,2503,4748,2,,CLL 2 NO 1 - 50 IE SANTA CRUZ DE MOTAVITA,5.575943054501181,-73.3673214576721
07,161.0,99.0,14,BOYACA,MOTAVITA,PANELAS,570,561,1131,1,,IE TEC AMBIENTAL SOTE PANELAS,5.633847708000000,-73.3851740900000
07,163.0,0.0,00,BOYACA,MUZO,PUESTO CABECERA MUNICIPAL,2976,3606,6582,2,,CLL 4  CRA 4 POLIDEPORTIVO MUNICIPAL,5.531853299999999,-74.1040937000000
07,163.0,99.0,07,BOYACA,MUZO,MATA DE CAFE,273,501,774,1,,PUESTO DE SALUD I.P MATA DE CAFÉ,5.537241800000000,-74.1453015999998
07,163.0,99.0,08,BOYACA,MUZO,COLEGIO NIAUZA,76,82,158,1,,IE SAN MARCOS SEDE NIAUZA,5.523821100000000,-74.0900194999999
07,163.0,99.0,09,BOYACA,MUZO,IE NUESTRA SEÑORA DE LA NAVAL-SD PAUNITA,93,110,203,1,,IE NUESTRA SEÑORA DE LA NAVAL - SEDE PAUNITA,5.514996100000000,-74.0717875999999
07,163.0,99.0,10,BOYACA,MUZO,IE NUESTRA SEÑORA DE LA NAVAL-SD CUINCHA,54,70,124,1,,IE NUESTRA SEÑORA DE LA NAVAL - SEDE CUINCHA,5.515254699999999,-74.1046185999999
07,166.0,0.0,00,BOYACA,NOBSA,PUESTO CABECERA MUNICIPAL,5912,5520,11432,3,,CALLE 8 N° 4-00,5.773837860999998,-72.9381565900000
07,166.0,99.0,01,BOYACA,NOBSA,BELENCITO,1225,1023,2248,1,,CARRERA 4 ENTRE CALLE 6 Y 7,5.772809200000000,-72.8938327999998
07,169.0,0.0,00,BOYACA,NUEVO COLON,COLISEO MUNICIPAL,2364,2563,4927,2,,CLL 5 #3-8/50,5.354720099999995,-73.45839230000001
07,173.0,0.0,00,BOYACA,OICATA,PUESTO CABECERA MUNICIPAL,1455,1437,2892,1,,IE NICOLAS CUERVO Y ROJAS SD B CRA 5 # 5-72,5.596482276639321,-73.30858623807276
07,176.0,0.0,00,BOYACA,OTANCHE,PUESTO CABECERA MUNICIPAL,2623,2991,5614,2,,COL SAN IGNACIO DE LOYOLA CLL 2 NO 6-20,5.657298869916442,-74.1826008148192
07,176.0,99.0,02,BOYACA,OTANCHE,ALTOSANO,59,87,146,1,,ESC ALTOZANO,5.6291667,-74.17055555555557
07,176.0,99.0,05,BOYACA,OTANCHE,PIZARRA,86,117,203,1,,INSP PIZARRA,5.728354529485606,-74.2065459143700
07,176.0,99.0,08,BOYACA,OTANCHE,SAN JOSE DE NAZARETH,104,139,243,1,,COL SAN JOSE DE NAZARETH,5.8083333,-74.11749999999999
07,176.0,99.0,20,BOYACA,OTANCHE,BETANIA,125,158,283,1,,COL SAMUEL IGNACIO SANTAMARIA,5.8044444,-74.21583333333335
07,176.0,99.0,30,BOYACA,OTANCHE,BUENAVISTA,51,62,113,1,,ESC BUENAVISTA,5.645364920999998,-74.28004679
07,176.0,99.0,35,BOYACA,OTANCHE,LA CUNCHALA (OASIS),47,61,108,1,,ESC OASIS,5.80401016025101,-74.2581681798253
07,176.0,99.0,40,BOYACA,OTANCHE,CACHIPAY,55,81,136,1,,ESCUELA EL MIRADOR,5.7666667,-74.14111111111112
07,176.0,99.0,45,BOYACA,OTANCHE,EL ENCANTO,27,41,68,1,,ESC EL ENCANTO,5.6825,-74.2325
07,176.0,99.0,50,BOYACA,OTANCHE,PENJAMO,56,61,117,1,,ESC PENJAMO,5.7538889,-74.23944444444444
07,176.0,99.0,55,BOYACA,OTANCHE,SABRIPA,31,31,62,1,,ESC SABRIPA,5.6208333,-74.22916666666667
07,178.0,0.0,00,BOYACA,PACHAVITA,PUESTO CABECERA MUNICIPAL,941,1045,1986,1,,PLAZA DE MERCADO K 2  N° 6-23,5.141017001000004,-73.39889102999999
07,179.0,0.0,00,BOYACA,PAEZ,PUESTO CABECERA MUNICIPAL,984,1114,2098,1,,CRA 1 N 1 31,5.0965,-73.0531
07,179.0,99.0,36,BOYACA,PAEZ,LA URURIA,104,124,228,1,,COL.J.ANTONIO PAEZ SEDE URURIA,5.040092976000000,-73.0044843799999
07,179.0,99.0,44,BOYACA,PAEZ,SIRASI,54,74,128,1,,SALON COMUNAL SIRASI,5.163385979000000,-72.9715899899998
07,181.0,1.0,01,BOYACA,PAIPA,I.E.TOMAS VASQUEZ RODRIGUEZ,4071,4558,8629,3,,CL 22 #19-12 BR CTRO.,5.779999999999984,-73.11902833862295
07,181.0,1.0,02,BOYACA,PAIPA,I.E.EL ROSARIO SEDE CAMPESTRE,3573,1413,4986,2,,CL 9 B #23-66 BR LA PRADERA,5.783450000000000,-73.1329000000000
07,181.0,2.0,01,BOYACA,PAIPA,COLISEO MUNICIPAL DE DEPORTES DE PAIPA,4018,4373,8391,3,,CLL 25 NO. 13-174 B. VILLA PANORAMA,5.77484337193769,-73.11641766633977
07,181.0,2.0,02,BOYACA,PAIPA,I.E. EL ROSARIO SEDE CENTRAL,3168,3289,6457,2,,KR 11 B #31-48 BR VILLA JARDIN,5.772263626,-73.1106833399998
07,181.0,99.0,01,BOYACA,PAIPA,PALERMO,397,444,841,1,01CORREGIMIENTIO PALERMO,COL. TÉCNICO AGR. DE PALERMO,5.897534420764341,-73.19382705886173
07,181.0,99.0,15,BOYACA,PAIPA,EL VENADO,55,56,111,1,,INSP DE POLICÍA EL VENADO,5.968548942999993,-73.2031859699998
07,181.0,99.0,38,BOYACA,PAIPA,PANTANO DE VARGAS,475,439,914,1,,I.E. TÉCNICO PANTANO DE VARGAS,5.73743354215463,-73.07270326116384
07,184.0,0.0,00,BOYACA,PAJARITO,PUESTO CABECERA MUNICIPAL,645,722,1367,1,,POLIDEPORTIVO  KR 3 CL 2 ESQ.,5.292226535000000,-72.7028668799999
07,184.0,99.0,05,BOYACA,PAJARITO,CORINTO,204,230,434,1,,POLIDEPORTIVO I.E.,5.408442338000000,-72.7185631699998
07,187.0,0.0,00,BOYACA,PANQUEBA,PUESTO CABECERA MUNICIPAL,797,821,1618,1,,CRA 5 N 5 - 94,6.444,-72.4599999999998
07,190.0,0.0,00,BOYACA,PAUNA,PUESTO CABECERA MUNICIPAL,3141,3695,6836,2,,IE TECNICA NAC DE PAUNA SD CENTRAL CLL 4 No 5-63,5.65503,-73.9783999999998
07,190.0,99.0,01,BOYACA,PAUNA,AGUAFRIA,29,51,80,1,,COL. BASICO DE AGUAFRIA,5.773743299999998,-74.0495037000000
07,190.0,99.0,05,BOYACA,PAUNA,IBACAPI Y QUEBRADASECA,33,46,79,1,,ESC.PLAN DE IBACAPI,5.656449699999998,-73.9824507999998
07,193.0,0.0,00,BOYACA,PAYA,PUESTO CABECERA MUNICIPAL,458,572,1030,1,,I.E. SIMÓNA AMAYA (CL 3 #3-21),5.624660000000000,-72.4232979999999
